log_text,label
"[ERROR] Test assertion mismatch: expected=true, actual=false !",1
"Thread timing issue in TestPaymentFlow, intermittent failure",0
Compilation error: undefined reference to 'init',1
Resource temporarily unavailable: database,0
"FLAKY: Test TestUserLogin failed intermittently, known issue [retryable]",0
Logic error: division by zero in transform,1
Build failed: syntax error in Module.go:1024 !,1
Compilation error: undefined reference to 'cleanup',1
Intermittent failure in TestCacheInvalidation: connection reset by peer,0
"Timeout waiting for file lock, test marked as flaky",0
"[ERROR] NETWORK ERROR: CONNECTION REFUSED TO WORKER-1:9200, ATTEMPT 1/3 (SEE LOGS FOR DETAILS)",0
[DEBUG] Intermittent failure in TestConcurrentAccess: connection reset by peer,0
"Build node worker-3 experiencing high load, test delayed",0
"Thread timing issue in TestPaymentFlow, intermittent failure [retryable]",0
[INFO] Spurious failure in parallel test execution: TestConcurrentAccess,0
ValueError: Expected array but got null,1
Temporary resource exhaustion in memory_pool,0
"ERROR: Test TestUserLogin is unstable, skipping for now (see logs for details)",0
[ERROR] FATAL ERROR: SEGMENTATION FAULT IN EVENTBUS...,1
[ERROR] AUTHORIZATION FAILURE FOR READ ON CACHE,1
NullReferenceException in org.project.core.CacheHandler,1
Heap corruption detected in custom_allocator !,1
"Timeout waiting for memory, test marked as flaky",0
[DEBUG] Deadlock detected but recovered in AuthModule,0
Array index out of bounds at results[99],1
[INFO] NULLREFERENCEEXCEPTION IN ORG.PROJECT.CORE.DATAREPOSITORY,1
[DEBUG] ValueError: Expected number but got object !,1
"Possible race condition in DataLayer, test unreliable !",0
"Connection to PaymentGateway timed out after 5000ms, retrying... (see logs for details)",0
Logic error: division by zero in validate,1
"BUG: Incorrect calculation in validateInput: expected [1,2,3], got []",1
Array index out of bounds at items[1000],1
[ERROR] Non-deterministic test result in TestUserLogin !,0
"Container startup timeout, extending deadline",0
Assertion failed: count == expected at Handler.ts:256,1
REGRESSION: Feature report-generation broken after commit abc1234,1
REGRESSION: Output differs from expected in TestPaymentFlow,1
"Build node worker-3 experiencing high load, test delayed",0
"Connection to MessageQueue timed out after 10000ms, retrying...",0
TypeError: Cannot read property 'data' of undefined...,1
Spurious failure in parallel test execution: TestUserLogin,0
"[WARN] Cache miss caused timeout, retrying operation",0
WARN: Heap corruption detected in custom_allocator,1
[INFO] Intermittent failure in TestDataSync: connection reset by peer,0
"Network error: connection refused to localhost:27017, attempt 2/3",0
Stack overflow in recursive call at transform,1
"FLAKY: Test TestCacheInvalidation failed intermittently, known issue",0
[INFO] FATAL: NullPointerException at UserController.process:42,1
Resource temporarily unavailable: connection pool,0
Logic error: division by zero in validate,1
"Test assertion mismatch: expected=true, actual=false",1
INTEGRATION TEST FAILED: SERVICE MESSAGEQUEUE RETURNED UNEXPECTED STATUS 401,1
"[ERROR] BUG: Incorrect calculation in calculateTotal: expected 42, got null...",1
"[WARN] Test assertion mismatch: expected=42, actual=""error""",1
"Test TestPaymentFlow is unstable, skipping for now",0
"ERROR: Timeout waiting for memory, test marked as flaky",0
[ERROR] Out of memory error during write (see logs for details),1
Authorization failure for read on file lock,1
Stack overflow in recursive call at transform,1
"CONNECTION TO NOTIFICATIONSERVICE TIMED OUT AFTER 5000MS, RETRYING... [RETRYABLE]",0
"Connection to CacheService timed out after 1000ms, retrying...",0
"Concurrent access issue detected, marking as flaky",0
"Test assertion mismatch: expected=[1,2,3], actual=[]",1
"Socket timeout during execute, will retry",0
Critical bug in Scheduler: data corruption detected,1
Resource temporarily unavailable: database,0
[INFO] Jenkins agent disconnected temporarily during validate,0
Resource temporarily unavailable: database,0
[ERROR] FATAL: NULLPOINTEREXCEPTION AT USERCONTROLLER.HANDLE:128 [RETRYABLE],1
REGRESSION: Feature payment-flow broken after commit def5678,1
[INFO] ValueError: Expected array but got object,1
Service APIGateway temporarily unavailable,0
"Concurrent access issue detected, marking as flaky",0
"Concurrent access issue detected, marking as flaky",0
WARN: Non-deterministic test result in TestUserLogin,0
"Cache miss caused timeout, retrying operation",0
"[ERROR] CI infrastructure hiccup, restarting job",0
Assertion failed: count == expected at Service.py:42,1
Test flapping: TestPaymentFlow passed after 3 retries,0
Test flapping: TestConcurrentAccess passed after 3 retries,0
ERROR: TypeError: Cannot read property 'id' of undefined [retryable],1
FATAL: NullPointerException at UserController.transform:256 (see logs for details),1
Schema validation error: missing required field,1
Service PaymentGateway temporarily unavailable,0
ERROR: Permission denied: user admin lacks access to connection pool,1
Deadlock detected but recovered in CacheManager,0
[INFO] Random failure detected in E2ETest.testDelete,0
Service APIGateway temporarily unavailable,0
Integration test failed: service APIGateway returned unexpected status 404,1
"Test TestCacheInvalidation is unstable, skipping for now...",0
Integration test failed: service CacheService returned unexpected status 500,1
[INFO] Authorization failure for read on database,1
Critical bug in EventBus: data corruption detected,1
Logic error: division by zero in compute,1
WARN: REGRESSION: Output differs from expected in TestConcurrentAccess,1
Missing dependency: node_modules required by services,1
WARN: Jenkins agent disconnected temporarily during build,0
"[INFO] Thread timing issue in TestUserLogin, intermittent failure",0
"Response mismatch in /api/payments: expected HTTP true, got ""error""",1
Authorization failure for execute on connection pool,1
WARN: Random failure detected in PaymentTest.testUpdate [retryable],0
"[ERROR] Response mismatch in /api/users: expected HTTP ""success"", got 500",1
"Database connection pool exhausted, waiting for free connection",0
[WARN] Heap corruption detected in custom_allocator,1
ERROR: REGRESSION: Feature user-login broken after commit ghi9012,1
[ERROR] Jenkins agent disconnected temporarily during validate (see logs for details),0
Type mismatch in Handler.ts: cannot convert int to string,1
[INFO] REGRESSION: Output differs from expected in TestUserLogin [retryable],1
"Socket timeout during delete, will retry",0
"Socket timeout during write, will retry (see logs for details)",0
"POSSIBLE RACE CONDITION IN DATALAYER, TEST UNRELIABLE",0
[DEBUG] Type mismatch in Module.go: cannot convert int to string,1
"WARN: Socket timeout during execute, will retry",0
"[WARN] NETWORK ERROR: CONNECTION REFUSED TO CACHE-NODE:6379, ATTEMPT 1/3",0
"[DEBUG] Network error: connection refused to localhost:6379, attempt 3/3",0
"Network error: connection refused to cache-node:9200, attempt 2/3",0
"Socket timeout during delete, will retry...",0
FATAL: NullPointerException at PaymentService.execute:256,1
Deadlock detected but recovered in DataLayer [retryable],0
"CI infrastructure hiccup, restarting job (see logs for details)",0
"[WARN] Timeout waiting for database, test marked as flaky",0
[ERROR] Integration test failed: service MessageQueue returned unexpected status 500...,1
[DEBUG] TypeError: Cannot read property 'data' of undefined,1
API contract violation: missing required field 'user_id',1
[WARN] AssertionError: Expected 200 but got null [retryable],1
Logic error: division by zero in transform !,1
Integration test failed: service NotificationService returned unexpected status 401,1
"WARN: Connection to PaymentGateway timed out after 10000ms, retrying...",0
[WARN] Stack overflow in recursive call at validate,1
"[DEBUG] DATABASE CONNECTION POOL EXHAUSTED, WAITING FOR FREE CONNECTION",0
"Thread timing issue in TestAPIEndpoint, intermittent failure",0
Verification failed: result should not be null [retryable],1
"CI infrastructure hiccup, restarting job (see logs for details)",0
"WARN: Socket timeout during delete, will retry",0
"WARN: BUG: Incorrect calculation in validateInput: expected 200, got null",1
"Build node node-2 experiencing high load, test delayed",0
Schema validation error: invalid format,1
"Network error: connection refused to db-server:6379, attempt 1/3",0
WARN: Out of memory error during delete,1
"Possible race condition in DataLayer, test unreliable",0
"ERROR: Container startup timeout, extending deadline",0
Logic error: division by zero in process,1
TypeError: Cannot read property 'value' of undefined (see logs for details),1
"Thread timing issue in TestUserLogin, intermittent failure",0
Service NotificationService temporarily unavailable (see logs for details),0
Integration test failed: service AuthService returned unexpected status 500 !,1
"Test TestAuthFlow is unstable, skipping for now",0
"Test TestAuthFlow is unstable, skipping for now",0
Temporary resource exhaustion in thread_pool [retryable],0
"Cache miss caused timeout, retrying operation",0
"CI INFRASTRUCTURE HICCUP, RESTARTING JOB",0
"WARN: Container startup timeout, extending deadline",0
Authorization failure for execute on memory,1
"CI infrastructure hiccup, restarting job",0
Assertion failed: result != null at Module.go:128,1
LINKER ERROR: UNRESOLVED SYMBOL 'PROCESS_DATA' (SEE LOGS FOR DETAILS),1
[DEBUG] CRITICAL BUG IN EVENTBUS: DATA CORRUPTION DETECTED,1
CRITICAL: Authentication bypass detected in /api/payments !,1
[WARN] CRITICAL: Authentication bypass detected in /api/users,1
TEMPORARY RESOURCE EXHAUSTION IN CONNECTION_POOL,0
Spurious failure in parallel test execution: TestUserLogin,0
"[WARN] Socket timeout during read, will retry",0
"Concurrent access issue detected, marking as flaky...",0
NullReferenceException in app.modules.CacheHandler,1
Jenkins agent disconnected temporarily during build (see logs for details),0
"Build node node-2 experiencing high load, test delayed",0
"BUILD NODE NODE-2 EXPERIENCING HIGH LOAD, TEST DELAYED !",0
"Network error: connection refused to api-host:27017, attempt 3/3",0
"Concurrent access issue detected, marking as flaky [retryable]",0
Intermittent failure in TestConcurrentAccess: connection reset by peer,0
FATAL ERROR: Segmentation fault in CacheManager...,1
[WARN] AssertionError: Expected 200 but got false,1
[WARN] Logic error: division by zero in validate,1
Linker error: unresolved symbol 'cleanup',1
Verification failed: result should not be null,1
Integration test failed: service APIGateway returned unexpected status 503,1
[ERROR] Logic error: division by zero in handle,1
Service PaymentGateway temporarily unavailable,0
Compilation error: undefined reference to 'cleanup',1
Stack overflow in recursive call at compute !,1
Random failure detected in IntegrationTest.testCreate,0
"FLAKY: Test TestAuthFlow failed intermittently, known issue",0
"CI infrastructure hiccup, restarting job",0
[DEBUG] Spurious failure in parallel test execution: TestConcurrentAccess,0
"Network error: connection refused to localhost:9200, attempt 3/3",0
[INFO] Random failure detected in PaymentTest.testValidation,0
"Container startup timeout, extending deadline",0
[ERROR] Random failure detected in PaymentTest.testValidation,0
TEMPORARY RESOURCE EXHAUSTION IN MEMORY_POOL,0
TEMPORARY RESOURCE EXHAUSTION IN MEMORY_POOL,0
[ERROR] Logic error: division by zero in compute,1
API contract violation: missing required field 'amount',1
Build failed: syntax error in Controller.cs:42,1
TypeError: Cannot read property 'data' of undefined !,1
VALUEERROR: EXPECTED NUMBER BUT GOT NAN,1
ERROR: Intermittent failure in TestAPIEndpoint: connection reset by peer,0
Random failure detected in IntegrationTest.testQuery,0
"Cache miss caused timeout, retrying operation",0
"Timeout waiting for memory, test marked as flaky",0
Stack overflow in recursive call at validate,1
"Build node node-1 experiencing high load, test delayed",0
Linker error: unresolved symbol 'process_data',1
Non-deterministic test result in TestDataSync,0
Spurious failure in parallel test execution: TestCacheInvalidation,0
Assertion failed: x > 0 at Service.py:512,1
FATAL ERROR: SEGMENTATION FAULT IN EVENTBUS,1
FATAL: NullPointerException at UserController.validate:512 (see logs for details),1
[DEBUG] REGRESSION: Output differs from expected in TestCacheInvalidation,1
WARN: NullReferenceException in com.app.services.DataRepository,1
TypeError: Cannot read property 'id' of undefined,1
"Possible race condition in DataLayer, test unreliable",0
[INFO] Stack overflow in recursive call at validate,1
"SOCKET TIMEOUT DURING DELETE, WILL RETRY",0
[WARN] Out of memory error during write,1
Intermittent failure in TestUserLogin: connection reset by peer,0
CRITICAL: Unhandled null reference in CacheManager,1
Spurious failure in parallel test execution: TestAuthFlow...,0
FATAL ERROR: Segmentation fault in AuthModule,1
"Possible race condition in CacheManager, test unreliable",0
Intermittent failure in TestDataSync: connection reset by peer,0
"ERROR: Connection to PaymentGateway timed out after 5000ms, retrying...",0
Assertion failed: x > 0 at Main.java:512 [retryable],1
Test flapping: TestAPIEndpoint passed after 3 retries,0
Deadlock detected but recovered in DataLayer (see logs for details),0
"Connection to NotificationService timed out after 30000ms, retrying...",0
ERROR: Build failed: syntax error in Service.py:256,1
Non-deterministic test result in TestDataSync [retryable],0
NullReferenceException in app.modules.UserController,1
WARN: Resource temporarily unavailable: file lock,0
[DEBUG] Heap corruption detected in custom_allocator,1
"FLAKY: Test TestUserLogin failed intermittently, known issue",0
Array index out of bounds at data[99] [retryable],1
"Timeout waiting for file lock, test marked as flaky",0
[ERROR] Heap corruption detected in custom_allocator,1
"Timeout waiting for connection pool, test marked as flaky",0
[ERROR] Heap corruption detected in default_allocator,1
Process crashed with signal SIGSEGV...,1
"[INFO] Possible race condition in CacheManager, test unreliable",0
"WARN: Timeout waiting for database, test marked as flaky (see logs for details)",0
Security violation: invalid token in APIGateway...,1
"CI INFRASTRUCTURE HICCUP, RESTARTING JOB...",0
Resource temporarily unavailable: file lock,0
"[DEBUG] Database connection pool exhausted, waiting for free connection",0
"Response mismatch in /api/users: expected HTTP [1,2,3], got 0 !",1
Type mismatch in Controller.cs: cannot convert string to int,1
[DEBUG] Process crashed with signal SIGSEGV...,1
Resource temporarily unavailable: database,0
ERROR: Resource temporarily unavailable: database,0
ASSERTION FAILED: RESULT != NULL AT CONTROLLER.CS:128,1
Permission denied: user user123 lacks access to connection pool,1
FATAL: NullPointerException at CacheHandler.handle:128,1
"Database connection pool exhausted, waiting for free connection",0
"Connection to NotificationService timed out after 5000ms, retrying...",0
[DEBUG] CRITICAL: Authentication bypass detected in /api/auth,1
"[WARN] Build node worker-3 experiencing high load, test delayed",0
Deadlock detected but recovered in AuthModule,0
Heap corruption detected in custom_allocator [retryable],1
Schema validation error: constraint violation,1
Type mismatch in Controller.cs: cannot convert float to boolean,1
[DEBUG] Security violation: invalid token in NotificationService,1
"Test assertion mismatch: expected=200, actual=0",1
"Possible race condition in AuthModule, test unreliable",0
CRITICAL: Authentication bypass detected in /api/users...,1
MISSING DEPENDENCY: VENDOR REQUIRED BY SERVICES,1
"WARN: Build node node-1 experiencing high load, test delayed",0
INTERMITTENT FAILURE IN TESTCONCURRENTACCESS: CONNECTION RESET BY PEER,0
[DEBUG] Service PaymentGateway temporarily unavailable,0
FATAL: NullPointerException at PaymentService.execute:42,1
"[WARN] Build node worker-3 experiencing high load, test delayed...",0
"Test TestAPIEndpoint is unstable, skipping for now",0
[WARN] Out of memory error during read,1
WARN: CRITICAL: Authentication bypass detected in /api/payments,1
REGRESSION: OUTPUT DIFFERS FROM EXPECTED IN TESTAPIENDPOINT,1
"Build node node-1 experiencing high load, test delayed !",0
"[INFO] Database connection pool exhausted, waiting for free connection (see logs for details)",0
[DEBUG] Array index out of bounds at data[1000]...,1
"Database connection pool exhausted, waiting for free connection",0
Compilation error: undefined reference to 'main',1
"Network error: connection refused to api-host:8080, attempt 3/3",0
"BUG: Incorrect calculation in processPayment: expected [1,2,3], got ""error""",1
"Socket timeout during write, will retry",0
Deadlock detected but recovered in EventBus,0
[ERROR] REGRESSION: Output differs from expected in TestConcurrentAccess [retryable],1
OUT OF MEMORY ERROR DURING DELETE [RETRYABLE],1
[INFO] Logic error: division by zero in validate,1
"Concurrent access issue detected, marking as flaky",0
[DEBUG] COMPILATION ERROR: UNDEFINED REFERENCE TO 'PROCESS_DATA',1
"Concurrent access issue detected, marking as flaky",0
REGRESSION: Feature data-export broken after commit def5678 [retryable],1
Integration test failed: service UserService returned unexpected status 503 (see logs for details),1
CRITICAL: AUTHENTICATION BYPASS DETECTED IN /API/DATA,1
"[ERROR] Possible race condition in DataLayer, test unreliable",0
ERROR: Authorization failure for execute on memory...,1
"Database connection pool exhausted, waiting for free connection",0
"CI infrastructure hiccup, restarting job",0
REGRESSION: Feature payment-flow broken after commit def5678 [retryable],1
"AssertionError: Expected ""success"" but got false",1
"Container startup timeout, extending deadline",0
"FLAKY: Test TestAuthFlow failed intermittently, known issue...",0
"Test assertion mismatch: expected=42, actual=500",1
Security violation: invalid token in PaymentGateway,1
FATAL: NullPointerException at DataRepository.execute:512,1
[WARN] Build failed: syntax error in Controller.cs:512 !,1
"WARN: Concurrent access issue detected, marking as flaky [retryable]",0
REGRESSION: Feature data-export broken after commit ghi9012,1
[ERROR] FATAL: NULLPOINTEREXCEPTION AT USERCONTROLLER.COMPUTE:512,1
WARN: NullReferenceException in com.app.services.DataRepository,1
[DEBUG] CRITICAL: Unhandled null reference in Scheduler,1
"Timeout waiting for memory, test marked as flaky",0
REGRESSION: Feature report-generation broken after commit def5678 [retryable],1
Compilation error: undefined reference to 'main',1
"BUG: INCORRECT CALCULATION IN CALCULATETOTAL: EXPECTED [1,2,3], GOT FALSE",1
Security violation: invalid token in DatabaseService,1
"Database connection pool exhausted, waiting for free connection",0
Spurious failure in parallel test execution: TestAPIEndpoint (see logs for details),0
"Container startup timeout, extending deadline",0
[WARN] Authorization failure for delete on file lock,1
ERROR: Authorization failure for delete on file lock...,1
Service DatabaseService temporarily unavailable,0
REGRESSION: Output differs from expected in TestAPIEndpoint,1
"WARN: Build node node-1 experiencing high load, test delayed (see logs for details)",0
"Concurrent access issue detected, marking as flaky (see logs for details)",0
Build failed: syntax error in Module.go:512,1
Integration test failed: service DatabaseService returned unexpected status 503 [retryable],1
Service CacheService temporarily unavailable,0
Spurious failure in parallel test execution: TestAuthFlow,0
"CACHE MISS CAUSED TIMEOUT, RETRYING OPERATION",0
[DEBUG] Missing dependency: vendor required by handlers,1
"[DEBUG] Build node node-2 experiencing high load, test delayed",0
[INFO] Temporary resource exhaustion in thread_pool,0
"Network error: connection refused to api-host:3306, attempt 2/3 !",0
"ERROR: Socket timeout during execute, will retry !",0
"Cache miss caused timeout, retrying operation",0
"Test assertion mismatch: expected=[1,2,3], actual=false (see logs for details)",1
"BUG: Incorrect calculation in calculateTotal: expected 200, got null",1
CRITICAL: Authentication bypass detected in /api/auth...,1
Security violation: invalid token in DatabaseService,1
"WARN: BUG: Incorrect calculation in calculateTotal: expected [1,2,3], got false",1
"Thread timing issue in TestAPIEndpoint, intermittent failure !",0
"Thread timing issue in TestDataSync, intermittent failure",0
"Build node node-2 experiencing high load, test delayed",0
ERROR: Critical bug in Scheduler: data corruption detected,1
VERIFICATION FAILED: VALUES SHOULD MATCH,1
[DEBUG] VALUEERROR: EXPECTED OBJECT BUT GOT NULL,1
"FLAKY: Test TestDataSync failed intermittently, known issue",0
WARN: Permission denied: user user123 lacks access to memory !,1
[WARN] REGRESSION: Output differs from expected in TestPaymentFlow,1
Missing dependency: libpq required by core !,1
HEAP CORRUPTION DETECTED IN CUSTOM_ALLOCATOR,1
NullReferenceException in app.modules.DataRepository,1
Schema validation error: missing required field,1
"Timeout waiting for file lock, test marked as flaky",0
"Socket timeout during write, will retry",0
"Connection to DatabaseService timed out after 10000ms, retrying...",0
"Network error: connection refused to db-server:8080, attempt 2/3",0
"[WARN] NETWORK ERROR: CONNECTION REFUSED TO WORKER-1:3306, ATTEMPT 2/3",0
Security violation: invalid token in AuthService !,1
"BUG: Incorrect calculation in processPayment: expected [1,2,3], got 500",1
Schema validation error: invalid format,1
"WARN: Test assertion mismatch: expected=[1,2,3], actual=""error"" (see logs for details)",1
"[WARN] Test assertion mismatch: expected=42, actual=500",1
SECURITY VIOLATION: INVALID TOKEN IN AUTHSERVICE,1
Missing dependency: vendor required by handlers,1
AssertionError: Expected true but got 0,1
"Cache miss caused timeout, retrying operation",0
REGRESSION: Output differs from expected in TestDataSync,1
"Concurrent access issue detected, marking as flaky",0
"Test TestConcurrentAccess is unstable, skipping for now",0
"BUG: Incorrect calculation in calculateTotal: expected true, got null",1
Random failure detected in PaymentTest.testValidation,0
Logic error: division by zero in process,1
[DEBUG] LOGIC ERROR: DIVISION BY ZERO IN VALIDATE,1
[INFO] Service MessageQueue temporarily unavailable,0
[INFO] HEAP CORRUPTION DETECTED IN DEFAULT_ALLOCATOR [RETRYABLE],1
"Container startup timeout, extending deadline (see logs for details)",0
"[DEBUG] FLAKY: Test TestAuthFlow failed intermittently, known issue",0
AssertionError: Expected 42 but got 500 [retryable],1
"Socket timeout during execute, will retry",0
"BUG: Incorrect calculation in processPayment: expected [1,2,3], got 0",1
ERROR: JENKINS AGENT DISCONNECTED TEMPORARILY DURING BUILD,0
[DEBUG] Security violation: invalid token in MessageQueue,1
"Database connection pool exhausted, waiting for free connection",0
"Socket timeout during write, will retry !",0
Missing dependency: vendor required by core,1
"Thread timing issue in TestCacheInvalidation, intermittent failure",0
Jenkins agent disconnected temporarily during build (see logs for details),0
"ERROR: FLAKY: Test TestUserLogin failed intermittently, known issue",0
Process crashed with signal SIGSEGV,1
OUT OF MEMORY ERROR DURING READ,1
Jenkins agent disconnected temporarily during build !,0
"CI infrastructure hiccup, restarting job",0
ERROR: Critical bug in DataLayer: data corruption detected,1
Array index out of bounds at results[99],1
Linker error: unresolved symbol 'cleanup',1
[WARN] REGRESSION: Output differs from expected in TestCacheInvalidation,1
"ERROR: BUG: Incorrect calculation in processPayment: expected ""success"", got null",1
[ERROR] Authorization failure for write on file lock !,1
"CI infrastructure hiccup, restarting job",0
"Build node node-1 experiencing high load, test delayed",0
CRITICAL: Authentication bypass detected in /api/auth,1
"Socket timeout during delete, will retry",0
[ERROR] Non-deterministic test result in TestAPIEndpoint,0
[WARN] Random failure detected in IntegrationTest.testQuery,0
"Database connection pool exhausted, waiting for free connection",0
Heap corruption detected in default_allocator,1
"Thread timing issue in TestDataSync, intermittent failure (see logs for details)",0
Type mismatch in Service.py: cannot convert int to boolean,1
REGRESSION: Output differs from expected in TestUserLogin,1
Build failed: syntax error in Service.py:1024,1
[DEBUG] Test flapping: TestAPIEndpoint passed after 3 retries...,0
Non-deterministic test result in TestAuthFlow,0
[INFO] Jenkins agent disconnected temporarily during build,0
Process crashed with signal SIGSEGV !,1
"Timeout waiting for file lock, test marked as flaky",0
TypeError: Cannot read property 'items' of undefined,1
Temporary resource exhaustion in thread_pool,0
"WARN: Test TestPaymentFlow is unstable, skipping for now",0
Random failure detected in E2ETest.testCreate,0
INTEGRATION TEST FAILED: SERVICE APIGATEWAY RETURNED UNEXPECTED STATUS 503,1
[ERROR] Schema validation error: invalid format,1
"Thread timing issue in TestPaymentFlow, intermittent failure",0
NullReferenceException in app.modules.CacheHandler,1
"Timeout waiting for connection pool, test marked as flaky",0
"[INFO] BUG: Incorrect calculation in validateInput: expected 200, got null",1
Linker error: unresolved symbol 'main',1
Security violation: invalid token in CacheService,1
"[DEBUG] Thread timing issue in TestCacheInvalidation, intermittent failure (see logs for details)",0
"[INFO] Container startup timeout, extending deadline",0
"Test assertion mismatch: expected=""success"", actual=0",1
"BUG: Incorrect calculation in calculateTotal: expected 200, got 500 [retryable]",1
CRITICAL: Authentication bypass detected in /api/data,1
Intermittent failure in TestConcurrentAccess: connection reset by peer !,0
FATAL: NullPointerException at DataRepository.transform:1024,1
[DEBUG] Jenkins agent disconnected temporarily during build,0
TypeError: Cannot read property 'result' of undefined,1
"Connection to APIGateway timed out after 10000ms, retrying...",0
"WARN: Possible race condition in EventBus, test unreliable",0
[DEBUG] Verification failed: result should not be null,1
Logic error: division by zero in handle,1
"WARN: Test TestConcurrentAccess is unstable, skipping for now",0
"Test assertion mismatch: expected=true, actual=[]",1
[WARN] Spurious failure in parallel test execution: TestAuthFlow [retryable],0
Logic error: division by zero in handle [retryable],1
WARN: NullReferenceException in app.modules.PaymentService,1
Test flapping: TestConcurrentAccess passed after 2 retries [retryable],0
"Test TestAuthFlow is unstable, skipping for now",0
NullReferenceException in app.modules.CacheHandler (see logs for details),1
ValueError: Expected array but got null,1
NON-DETERMINISTIC TEST RESULT IN TESTAUTHFLOW,0
"Thread timing issue in TestAuthFlow, intermittent failure (see logs for details)",0
TypeError: Cannot read property 'result' of undefined !,1
Compilation error: undefined reference to 'process_data',1
[WARN] Assertion failed: x > 0 at Main.java:256,1
[ERROR] Process crashed with signal SIGSEGV,1
"Network error: connection refused to api-host:27017, attempt 2/3",0
"Possible race condition in CacheManager, test unreliable",0
"WARN: Test TestAPIEndpoint is unstable, skipping for now",0
"Possible race condition in EventBus, test unreliable",0
Spurious failure in parallel test execution: TestDataSync,0
Out of memory error during execute,1
FATAL ERROR: Segmentation fault in EventBus,1
"[WARN] Network error: connection refused to localhost:27017, attempt 3/3",0
Security violation: invalid token in CacheService,1
"SOCKET TIMEOUT DURING READ, WILL RETRY",0
[ERROR] Jenkins agent disconnected temporarily during deploy,0
[WARN] Non-deterministic test result in TestAuthFlow,0
Logic error: division by zero in handle,1
[WARN] ValueError: Expected array but got null,1
NullReferenceException in app.modules.CacheHandler,1
Heap corruption detected in default_allocator,1
"Response mismatch in /api/data: expected HTTP ""success"", got false (see logs for details)",1
WARN: Array index out of bounds at items[1000],1
"[WARN] Container startup timeout, extending deadline",0
"WARN: Thread timing issue in TestUserLogin, intermittent failure",0
"Test TestAPIEndpoint is unstable, skipping for now",0
ERROR: Resource temporarily unavailable: cache [retryable],0
Logic error: division by zero in transform,1
"Container startup timeout, extending deadline",0
"CI infrastructure hiccup, restarting job (see logs for details)",0
ERROR: Authorization failure for write on file lock,1
"WARN: BUG: INCORRECT CALCULATION IN CALCULATETOTAL: EXPECTED TRUE, GOT 0",1
Non-deterministic test result in TestUserLogin...,0
"CI infrastructure hiccup, restarting job",0
Integration test failed: service AuthService returned unexpected status 500,1
Assertion failed: result != null at Handler.ts:42 [retryable],1
CRITICAL: Authentication bypass detected in /api/payments !,1
Non-deterministic test result in TestCacheInvalidation,0
Logic error: division by zero in transform,1
WARN: Verification failed: values should match,1
"WARN: Test assertion mismatch: expected=200, actual=0",1
"Timeout waiting for memory, test marked as flaky",0
"Timeout waiting for cache, test marked as flaky",0
Missing dependency: libssl required by core (see logs for details),1
"Cache miss caused timeout, retrying operation (see logs for details)",0
Authorization failure for delete on connection pool,1
"ERROR: Response mismatch in /api/data: expected HTTP true, got []",1
"Cache miss caused timeout, retrying operation",0
[WARN] Intermittent failure in TestPaymentFlow: connection reset by peer,0
Linker error: unresolved symbol 'main',1
"Test assertion mismatch: expected=[1,2,3], actual=""error"" (see logs for details)",1
"[DEBUG] Test TestConcurrentAccess is unstable, skipping for now",0
ERROR: Service MessageQueue temporarily unavailable,0
Service CacheService temporarily unavailable,0
"BUG: Incorrect calculation in validateInput: expected ""success"", got 500 (see logs for details)",1
FATAL ERROR: Segmentation fault in EventBus !,1
"Cache miss caused timeout, retrying operation",0
"CI infrastructure hiccup, restarting job",0
WARN: Process crashed with signal SIGSEGV,1
"[ERROR] Timeout waiting for cache, test marked as flaky",0
[WARN] Resource temporarily unavailable: database,0
CRITICAL: Authentication bypass detected in /api/payments,1
Jenkins agent disconnected temporarily during deploy,0
Jenkins agent disconnected temporarily during deploy,0
"Concurrent access issue detected, marking as flaky",0
Critical bug in CacheManager: data corruption detected [retryable],1
[WARN] INTERMITTENT FAILURE IN TESTCONCURRENTACCESS: CONNECTION RESET BY PEER,0
ValueError: Expected string but got undefined,1
"Test assertion mismatch: expected=true, actual=0",1
"BUG: Incorrect calculation in validateInput: expected true, got ""error""...",1
CRITICAL: Authentication bypass detected in /api/users,1
ERROR: Spurious failure in parallel test execution: TestDataSync...,0
"ERROR: Database connection pool exhausted, waiting for free connection",0
"CI INFRASTRUCTURE HICCUP, RESTARTING JOB",0
"Thread timing issue in TestAuthFlow, intermittent failure",0
CRITICAL: AUTHENTICATION BYPASS DETECTED IN /API/DATA...,1
Security violation: invalid token in UserService,1
"Connection to AuthService timed out after 1000ms, retrying...",0
[ERROR] Type mismatch in Controller.cs: cannot convert int to int,1
"Thread timing issue in TestPaymentFlow, intermittent failure",0
"AssertionError: Expected ""success"" but got 0",1
"WARN: Cache miss caused timeout, retrying operation",0
Random failure detected in IntegrationTest.testDelete !,0
ERROR: Authorization failure for read on file lock !,1
Deadlock detected but recovered in EventBus,0
WARN: ValueError: Expected string but got object,1
[ERROR] Random failure detected in E2ETest.testCreate,0
"Concurrent access issue detected, marking as flaky",0
Type mismatch in Service.py: cannot convert string to int,1
WARN: REGRESSION: Feature data-export broken after commit def5678 !,1
Integration test failed: service NotificationService returned unexpected status 404,1
Critical bug in EventBus: data corruption detected,1
Security violation: invalid token in UserService,1
Type mismatch in Main.java: cannot convert float to boolean,1
"Container startup timeout, extending deadline",0
[ERROR] Process crashed with signal SIGSEGV,1
Jenkins agent disconnected temporarily during test,0
